,Percentage,Count,Frequency
0,61,6,0.13043478260869565
1,66,3,0.06521739130434782
2,59,4,0.08695652173913043
3,60,5,0.10869565217391304
4,58,6,0.13043478260869565
5,55,2,0.043478260869565216
6,62,2,0.043478260869565216
7,56,10,0.21739130434782608
8,57,1,0.021739130434782608
9,64,1,0.021739130434782608
10,52,1,0.021739130434782608
11,70,1,0.021739130434782608
12,54,2,0.043478260869565216
13,51,1,0.021739130434782608
14,63,1,0.021739130434782608
