,Runs,Count,Frequency
164,472,2,0.0009074410163339383
165,650,9,0.004083484573502722
166,660,6,0.0027223230490018148
167,794,4,0.0018148820326678765
168,619,11,0.004990925589836661
169,838,1,0.00045372050816696913
170,565,1,0.00045372050816696913
171,797,3,0.0013611615245009074
172,675,14,0.006352087114337568
173,723,9,0.004083484573502722
174,668,11,0.004990925589836661
175,721,4,0.0018148820326678765
176,683,12,0.0054446460980036296
177,925,3,0.0013611615245009074
178,883,3,0.0013611615245009074
179,948,1,0.00045372050816696913
180,657,7,0.003176043557168784
181,617,8,0.003629764065335753
182,835,3,0.0013611615245009074
183,809,6,0.0027223230490018148
184,704,12,0.0054446460980036296
185,598,4,0.0018148820326678765
186,743,9,0.004083484573502722
187,771,5,0.002268602540834846
188,766,4,0.0018148820326678765
189,768,9,0.004083484573502722
190,828,3,0.0013611615245009074
191,758,10,0.004537205081669692
192,738,13,0.005898366606170599
193,865,6,0.0027223230490018148
194,867,3,0.0013611615245009074
195,863,1,0.00045372050816696913
196,753,7,0.003176043557168784
197,888,2,0.0009074410163339383
198,854,1,0.00045372050816696913
199,661,3,0.0013611615245009074
200,748,6,0.0027223230490018148
201,786,6,0.0027223230490018148
202,688,6,0.0027223230490018148
203,746,9,0.004083484573502722
204,737,7,0.003176043557168784
205,793,5,0.002268602540834846
206,698,7,0.003176043557168784
207,649,7,0.003176043557168784
208,755,12,0.0054446460980036296
209,849,3,0.0013611615245009074
210,857,2,0.0009074410163339383
211,798,9,0.004083484573502722
212,685,7,0.003176043557168784
213,676,9,0.004083484573502722
214,724,13,0.005898366606170599
215,769,4,0.0018148820326678765
216,740,8,0.003629764065335753
217,811,5,0.002268602540834846
218,690,12,0.0054446460980036296
219,782,5,0.002268602540834846
220,903,1,0.00045372050816696913
221,736,8,0.003629764065335753
222,706,11,0.004990925589836661
223,812,2,0.0009074410163339383
224,900,1,0.00045372050816696913
225,829,6,0.0027223230490018148
226,562,4,0.0018148820326678765
227,730,12,0.0054446460980036296
228,747,13,0.005898366606170599
229,847,6,0.0027223230490018148
230,687,9,0.004083484573502722
231,802,4,0.0018148820326678765
232,541,2,0.0009074410163339383
233,662,11,0.004990925589836661
234,750,9,0.004083484573502722
235,643,8,0.003629764065335753
236,845,5,0.002268602540834846
237,817,7,0.003176043557168784
238,841,4,0.0018148820326678765
239,678,5,0.002268602540834846
240,754,2,0.0009074410163339383
241,665,7,0.003176043557168784
242,714,14,0.006352087114337568
243,648,9,0.004083484573502722
244,807,6,0.0027223230490018148
245,837,2,0.0009074410163339383
246,772,9,0.004083484573502722
247,718,10,0.004537205081669692
248,627,4,0.0018148820326678765
249,982,1,0.00045372050816696913
250,686,12,0.0054446460980036296
251,926,1,0.00045372050816696913
252,897,5,0.002268602540834846
253,899,2,0.0009074410163339383
254,904,1,0.00045372050816696913
255,733,8,0.003629764065335753
256,871,1,0.00045372050816696913
257,729,15,0.006805807622504537
258,998,1,0.00045372050816696913
259,890,3,0.0013611615245009074
260,783,7,0.003176043557168784
261,959,1,0.00045372050816696913
262,1062,1,0.00045372050816696913
263,944,1,0.00045372050816696913
264,891,4,0.0018148820326678765
265,1004,1,0.00045372050816696913
266,892,2,0.0009074410163339383
267,681,12,0.0054446460980036296
268,592,4,0.0018148820326678765
269,885,1,0.00045372050816696913
270,1067,1,0.00045372050816696913
271,858,2,0.0009074410163339383
272,722,10,0.004537205081669692
273,843,2,0.0009074410163339383
274,566,2,0.0009074410163339383
275,752,5,0.002268602540834846
276,575,4,0.0018148820326678765
277,799,6,0.0027223230490018148
278,981,1,0.00045372050816696913
279,844,2,0.0009074410163339383
280,701,9,0.004083484573502722
281,840,4,0.0018148820326678765
282,700,8,0.003629764065335753
283,646,6,0.0027223230490018148
284,654,13,0.005898366606170599
285,927,2,0.0009074410163339383
286,875,2,0.0009074410163339383
287,669,12,0.0054446460980036296
288,850,3,0.0013611615245009074
289,820,6,0.0027223230490018148
290,814,5,0.002268602540834846
291,958,1,0.00045372050816696913
292,760,4,0.0018148820326678765
293,842,4,0.0018148820326678765
294,764,7,0.003176043557168784
295,711,6,0.0027223230490018148
296,776,6,0.0027223230490018148
297,770,8,0.003629764065335753
298,818,3,0.0013611615245009074
299,710,8,0.003629764065335753
300,775,8,0.003629764065335753
301,920,1,0.00045372050816696913
302,921,2,0.0009074410163339383
303,742,7,0.003176043557168784
304,726,6,0.0027223230490018148
305,804,9,0.004083484573502722
306,795,5,0.002268602540834846
307,889,1,0.00045372050816696913
308,821,3,0.0013611615245009074
309,616,3,0.0013611615245009074
310,780,6,0.0027223230490018148
311,935,1,0.00045372050816696913
312,732,6,0.0027223230490018148
313,789,6,0.0027223230490018148
314,902,1,0.00045372050816696913
315,709,6,0.0027223230490018148
316,713,11,0.004990925589836661
317,862,2,0.0009074410163339383
318,550,4,0.0018148820326678765
319,707,14,0.006352087114337568
320,725,6,0.0027223230490018148
321,767,8,0.003629764065335753
322,703,9,0.004083484573502722
323,553,3,0.0013611615245009074
324,702,7,0.003176043557168784
325,872,3,0.0013611615245009074
326,697,5,0.002268602540834846
327,494,2,0.0009074410163339383
328,800,5,0.002268602540834846
329,765,4,0.0018148820326678765
330,734,7,0.003176043557168784
331,728,2,0.0009074410163339383
332,761,5,0.002268602540834846
333,515,2,0.0009074410163339383
334,591,6,0.0027223230490018148
335,527,2,0.0009074410163339383
336,801,5,0.002268602540834846
337,549,1,0.00045372050816696913
338,394,2,0.0009074410163339383
339,653,4,0.0018148820326678765
340,563,3,0.0013611615245009074
341,716,7,0.003176043557168784
342,573,8,0.003629764065335753
343,632,10,0.004537205081669692
344,608,5,0.002268602540834846
345,600,3,0.0013611615245009074
346,571,3,0.0013611615245009074
347,739,8,0.003629764065335753
348,593,6,0.0027223230490018148
349,599,7,0.003176043557168784
350,792,3,0.0013611615245009074
351,560,2,0.0009074410163339383
352,621,3,0.0013611615245009074
353,774,6,0.0027223230490018148
354,830,2,0.0009074410163339383
355,907,3,0.0013611615245009074
356,896,2,0.0009074410163339383
357,879,2,0.0009074410163339383
358,1027,1,0.00045372050816696913
359,785,3,0.0013611615245009074
360,806,3,0.0013611615245009074
361,855,4,0.0018148820326678765
362,614,9,0.004083484573502722
363,696,9,0.004083484573502722
364,781,2,0.0009074410163339383
365,689,8,0.003629764065335753
366,611,7,0.003176043557168784
367,610,6,0.0027223230490018148
368,628,5,0.002268602540834846
369,763,2,0.0009074410163339383
370,664,6,0.0027223230490018148
371,604,4,0.0018148820326678765
372,955,1,0.00045372050816696913
373,695,6,0.0027223230490018148
374,483,1,0.00045372050816696913
375,805,5,0.002268602540834846
376,540,2,0.0009074410163339383
377,762,3,0.0013611615245009074
378,603,4,0.0018148820326678765
379,642,9,0.004083484573502722
380,727,3,0.0013611615245009074
381,551,1,0.00045372050816696913
382,745,5,0.002268602540834846
383,741,8,0.003629764065335753
384,640,8,0.003629764065335753
385,546,1,0.00045372050816696913
386,773,5,0.002268602540834846
387,878,1,0.00045372050816696913
388,803,4,0.0018148820326678765
389,825,2,0.0009074410163339383
390,587,4,0.0018148820326678765
391,759,5,0.002268602540834846
392,519,3,0.0013611615245009074
393,522,1,0.00045372050816696913
394,498,2,0.0009074410163339383
395,514,1,0.00045372050816696913
396,473,1,0.00045372050816696913
397,645,4,0.0018148820326678765
398,790,5,0.002268602540834846
399,613,6,0.0027223230490018148
400,594,2,0.0009074410163339383
401,637,8,0.003629764065335753
402,534,1,0.00045372050816696913
403,580,2,0.0009074410163339383
404,513,3,0.0013611615245009074
405,629,9,0.004083484573502722
406,796,4,0.0018148820326678765
407,609,3,0.0013611615245009074
408,859,5,0.002268602540834846
409,822,3,0.0013611615245009074
410,532,1,0.00045372050816696913
411,866,1,0.00045372050816696913
412,731,9,0.004083484573502722
413,851,3,0.0013611615245009074
414,395,1,0.00045372050816696913
415,429,1,0.00045372050816696913
416,370,1,0.00045372050816696913
417,431,1,0.00045372050816696913
418,427,2,0.0009074410163339383
419,397,1,0.00045372050816696913
420,378,1,0.00045372050816696913
421,443,1,0.00045372050816696913
422,421,1,0.00045372050816696913
423,348,1,0.00045372050816696913
424,458,1,0.00045372050816696913
425,491,1,0.00045372050816696913
426,407,1,0.00045372050816696913
427,382,1,0.00045372050816696913
428,452,1,0.00045372050816696913
429,329,1,0.00045372050816696913
430,784,4,0.0018148820326678765
431,810,4,0.0018148820326678765
432,839,1,0.00045372050816696913
433,556,2,0.0009074410163339383
434,788,1,0.00045372050816696913
435,813,3,0.0013611615245009074
436,554,1,0.00045372050816696913
437,576,1,0.00045372050816696913
438,791,5,0.002268602540834846
439,877,3,0.0013611615245009074
440,808,2,0.0009074410163339383
441,949,1,0.00045372050816696913
442,928,2,0.0009074410163339383
443,898,1,0.00045372050816696913
444,952,1,0.00045372050816696913
445,961,2,0.0009074410163339383
446,894,2,0.0009074410163339383
447,861,3,0.0013611615245009074
448,993,1,0.00045372050816696913
449,868,2,0.0009074410163339383
450,923,2,0.0009074410163339383
451,777,4,0.0018148820326678765
452,787,4,0.0018148820326678765
453,826,3,0.0013611615245009074
454,876,2,0.0009074410163339383
455,874,1,0.00045372050816696913
456,940,1,0.00045372050816696913
457,816,2,0.0009074410163339383
458,908,1,0.00045372050816696913
459,836,3,0.0013611615245009074
460,1009,1,0.00045372050816696913
461,906,1,0.00045372050816696913
462,856,2,0.0009074410163339383
463,815,1,0.00045372050816696913
464,853,2,0.0009074410163339383
465,893,1,0.00045372050816696913
466,945,1,0.00045372050816696913
467,864,1,0.00045372050816696913
468,978,1,0.00045372050816696913
469,950,1,0.00045372050816696913
470,968,2,0.0009074410163339383
471,938,1,0.00045372050816696913
472,947,1,0.00045372050816696913
473,887,2,0.0009074410163339383
474,848,1,0.00045372050816696913
475,884,1,0.00045372050816696913
476,819,1,0.00045372050816696913
477,833,1,0.00045372050816696913
478,827,1,0.00045372050816696913
479,860,2,0.0009074410163339383
480,910,1,0.00045372050816696913
481,886,1,0.00045372050816696913
482,870,1,0.00045372050816696913
483,930,1,0.00045372050816696913
484,834,1,0.00045372050816696913
485,901,1,0.00045372050816696913
486,602,1,0.00045372050816696913
